,Dataset,Model,Layer,Iteration,Accuracy,Plot
1771,DTFit,gpt2-xl,28,2,0.75,gpt2 DTFit
1772,DTFit,gpt2-xl,28,3,0.8166666666666667,gpt2 DTFit
1773,DTFit,gpt2-xl,28,4,0.7916666666666666,gpt2 DTFit
1774,DTFit,gpt2-xl,28,5,0.8,gpt2 DTFit
1775,DTFit,gpt2-xl,28,6,0.775,gpt2 DTFit
1776,DTFit,gpt2-xl,28,7,0.7416666666666667,gpt2 DTFit
1777,DTFit,gpt2-xl,28,8,0.7583333333333333,gpt2 DTFit
1778,DTFit,gpt2-xl,28,9,0.775,gpt2 DTFit
1779,DTFit,gpt2-xl,28,10,0.825,gpt2 DTFit
1780,DTFit,gpt2-xl,29,1,0.75,gpt2 DTFit
1781,DTFit,gpt2-xl,29,2,0.7916666666666666,gpt2 DTFit
1782,DTFit,gpt2-xl,29,3,0.8,gpt2 DTFit
1783,DTFit,gpt2-xl,29,4,0.7583333333333333,gpt2 DTFit
1784,DTFit,gpt2-xl,29,5,0.7833333333333333,gpt2 DTFit
1785,DTFit,gpt2-xl,29,6,0.8,gpt2 DTFit
1786,DTFit,gpt2-xl,29,7,0.775,gpt2 DTFit
1787,DTFit,gpt2-xl,29,8,0.7333333333333333,gpt2 DTFit
1788,DTFit,gpt2-xl,29,9,0.7416666666666667,gpt2 DTFit
1789,DTFit,gpt2-xl,29,10,0.7166666666666667,gpt2 DTFit
1790,DTFit,gpt2-xl,30,1,0.7416666666666667,gpt2 DTFit
1791,DTFit,gpt2-xl,30,2,0.75,gpt2 DTFit
1792,DTFit,gpt2-xl,30,3,0.7666666666666667,gpt2 DTFit
1793,DTFit,gpt2-xl,30,4,0.7916666666666666,gpt2 DTFit
1794,DTFit,gpt2-xl,30,5,0.7416666666666667,gpt2 DTFit
1795,DTFit,gpt2-xl,30,6,0.7583333333333333,gpt2 DTFit
1796,DTFit,gpt2-xl,30,7,0.7333333333333333,gpt2 DTFit
1797,DTFit,gpt2-xl,30,8,0.8166666666666667,gpt2 DTFit
1798,DTFit,gpt2-xl,30,9,0.8166666666666667,gpt2 DTFit
1799,DTFit,gpt2-xl,30,10,0.775,gpt2 DTFit
1800,DTFit,gpt2-xl,31,1,0.825,gpt2 DTFit
1801,DTFit,gpt2-xl,31,2,0.825,gpt2 DTFit
1802,DTFit,gpt2-xl,31,3,0.825,gpt2 DTFit
1803,DTFit,gpt2-xl,31,4,0.75,gpt2 DTFit
1804,DTFit,gpt2-xl,31,5,0.7583333333333333,gpt2 DTFit
1805,DTFit,gpt2-xl,31,6,0.7416666666666667,gpt2 DTFit
1806,DTFit,gpt2-xl,31,7,0.7583333333333333,gpt2 DTFit
1807,DTFit,gpt2-xl,31,8,0.7583333333333333,gpt2 DTFit
1808,DTFit,gpt2-xl,31,9,0.7833333333333333,gpt2 DTFit
1809,DTFit,gpt2-xl,31,10,0.8083333333333333,gpt2 DTFit
1810,DTFit,gpt2-xl,32,1,0.725,gpt2 DTFit
1811,DTFit,gpt2-xl,32,2,0.7833333333333333,gpt2 DTFit
1812,DTFit,gpt2-xl,32,3,0.7666666666666667,gpt2 DTFit
1813,DTFit,gpt2-xl,32,4,0.775,gpt2 DTFit
1814,DTFit,gpt2-xl,32,5,0.775,gpt2 DTFit
1815,DTFit,gpt2-xl,32,6,0.7166666666666667,gpt2 DTFit
1816,DTFit,gpt2-xl,32,7,0.775,gpt2 DTFit
1817,DTFit,gpt2-xl,32,8,0.7583333333333333,gpt2 DTFit
1818,DTFit,gpt2-xl,32,9,0.7583333333333333,gpt2 DTFit
1819,DTFit,gpt2-xl,32,10,0.7916666666666666,gpt2 DTFit
1820,DTFit,gpt2-xl,33,1,0.7666666666666667,gpt2 DTFit
1821,DTFit,gpt2-xl,33,2,0.8,gpt2 DTFit
1822,DTFit,gpt2-xl,33,3,0.8166666666666667,gpt2 DTFit
1823,DTFit,gpt2-xl,33,4,0.7583333333333333,gpt2 DTFit
1824,DTFit,gpt2-xl,33,5,0.7333333333333333,gpt2 DTFit
1825,DTFit,gpt2-xl,33,6,0.7916666666666666,gpt2 DTFit
1826,DTFit,gpt2-xl,33,7,0.725,gpt2 DTFit
1827,DTFit,gpt2-xl,33,8,0.7333333333333333,gpt2 DTFit
1828,DTFit,gpt2-xl,33,9,0.7666666666666667,gpt2 DTFit
1829,DTFit,gpt2-xl,33,10,0.8166666666666667,gpt2 DTFit
1830,DTFit,gpt2-xl,34,1,0.7583333333333333,gpt2 DTFit
1831,DTFit,gpt2-xl,34,2,0.7833333333333333,gpt2 DTFit
1832,DTFit,gpt2-xl,34,3,0.7166666666666667,gpt2 DTFit
1833,DTFit,gpt2-xl,34,4,0.7833333333333333,gpt2 DTFit
1834,DTFit,gpt2-xl,34,5,0.7666666666666667,gpt2 DTFit
1835,DTFit,gpt2-xl,34,6,0.7916666666666666,gpt2 DTFit
1836,DTFit,gpt2-xl,34,7,0.7583333333333333,gpt2 DTFit
1837,DTFit,gpt2-xl,34,8,0.7416666666666667,gpt2 DTFit
1838,DTFit,gpt2-xl,34,9,0.7333333333333333,gpt2 DTFit
1839,DTFit,gpt2-xl,34,10,0.775,gpt2 DTFit
1840,DTFit,gpt2-xl,35,1,0.75,gpt2 DTFit
1841,DTFit,gpt2-xl,35,2,0.7583333333333333,gpt2 DTFit
1842,DTFit,gpt2-xl,35,3,0.75,gpt2 DTFit
1843,DTFit,gpt2-xl,35,4,0.8166666666666667,gpt2 DTFit
1844,DTFit,gpt2-xl,35,5,0.8083333333333333,gpt2 DTFit
1845,DTFit,gpt2-xl,35,6,0.7583333333333333,gpt2 DTFit
1846,DTFit,gpt2-xl,35,7,0.7916666666666666,gpt2 DTFit
1847,DTFit,gpt2-xl,35,8,0.7333333333333333,gpt2 DTFit
1848,DTFit,gpt2-xl,35,9,0.7166666666666667,gpt2 DTFit
1849,DTFit,gpt2-xl,35,10,0.775,gpt2 DTFit
1850,DTFit,gpt2-xl,36,1,0.7916666666666666,gpt2 DTFit
1851,DTFit,gpt2-xl,36,2,0.7166666666666667,gpt2 DTFit
1852,DTFit,gpt2-xl,36,3,0.7833333333333333,gpt2 DTFit
1853,DTFit,gpt2-xl,36,4,0.7333333333333333,gpt2 DTFit
1854,DTFit,gpt2-xl,36,5,0.7416666666666667,gpt2 DTFit
1855,DTFit,gpt2-xl,36,6,0.725,gpt2 DTFit
1856,DTFit,gpt2-xl,36,7,0.7916666666666666,gpt2 DTFit
1857,DTFit,gpt2-xl,36,8,0.7916666666666666,gpt2 DTFit
1858,DTFit,gpt2-xl,36,9,0.7833333333333333,gpt2 DTFit
1859,DTFit,gpt2-xl,36,10,0.7416666666666667,gpt2 DTFit
1860,DTFit,gpt2-xl,37,1,0.8083333333333333,gpt2 DTFit
1861,DTFit,gpt2-xl,37,2,0.825,gpt2 DTFit
1862,DTFit,gpt2-xl,37,3,0.7666666666666667,gpt2 DTFit
1863,DTFit,gpt2-xl,37,4,0.8,gpt2 DTFit
1864,DTFit,gpt2-xl,37,5,0.7166666666666667,gpt2 DTFit
1865,DTFit,gpt2-xl,37,6,0.7583333333333333,gpt2 DTFit
1866,DTFit,gpt2-xl,37,7,0.7416666666666667,gpt2 DTFit
1867,DTFit,gpt2-xl,37,8,0.725,gpt2 DTFit
1868,DTFit,gpt2-xl,37,9,0.7666666666666667,gpt2 DTFit
1869,DTFit,gpt2-xl,37,10,0.7916666666666666,gpt2 DTFit
1870,DTFit,gpt2-xl,38,1,0.7666666666666667,gpt2 DTFit
1871,DTFit,gpt2-xl,38,2,0.7833333333333333,gpt2 DTFit
1872,DTFit,gpt2-xl,38,3,0.7666666666666667,gpt2 DTFit
1873,DTFit,gpt2-xl,38,4,0.75,gpt2 DTFit
1874,DTFit,gpt2-xl,38,5,0.7916666666666666,gpt2 DTFit
1875,DTFit,gpt2-xl,38,6,0.7833333333333333,gpt2 DTFit
1876,DTFit,gpt2-xl,38,7,0.7666666666666667,gpt2 DTFit
1877,DTFit,gpt2-xl,38,8,0.8166666666666667,gpt2 DTFit
1878,DTFit,gpt2-xl,38,9,0.7833333333333333,gpt2 DTFit
1879,DTFit,gpt2-xl,38,10,0.8166666666666667,gpt2 DTFit
1880,DTFit,gpt2-xl,39,1,0.75,gpt2 DTFit
1881,DTFit,gpt2-xl,39,2,0.7416666666666667,gpt2 DTFit
1882,DTFit,gpt2-xl,39,3,0.8083333333333333,gpt2 DTFit
1883,DTFit,gpt2-xl,39,4,0.7416666666666667,gpt2 DTFit
1884,DTFit,gpt2-xl,39,5,0.75,gpt2 DTFit
1885,DTFit,gpt2-xl,39,6,0.7666666666666667,gpt2 DTFit
1886,DTFit,gpt2-xl,39,7,0.7916666666666666,gpt2 DTFit
1887,DTFit,gpt2-xl,39,8,0.775,gpt2 DTFit
1888,DTFit,gpt2-xl,39,9,0.7416666666666667,gpt2 DTFit
1889,DTFit,gpt2-xl,39,10,0.8166666666666667,gpt2 DTFit
1890,DTFit,gpt2-xl,40,1,0.7916666666666666,gpt2 DTFit
1891,DTFit,gpt2-xl,40,2,0.7666666666666667,gpt2 DTFit
1892,DTFit,gpt2-xl,40,3,0.7416666666666667,gpt2 DTFit
1893,DTFit,gpt2-xl,40,4,0.8166666666666667,gpt2 DTFit
1894,DTFit,gpt2-xl,40,5,0.7833333333333333,gpt2 DTFit
1895,DTFit,gpt2-xl,40,6,0.7833333333333333,gpt2 DTFit
1896,DTFit,gpt2-xl,40,7,0.7666666666666667,gpt2 DTFit
1897,DTFit,gpt2-xl,40,8,0.8,gpt2 DTFit
1898,DTFit,gpt2-xl,40,9,0.7833333333333333,gpt2 DTFit
1899,DTFit,gpt2-xl,40,10,0.8,gpt2 DTFit
1900,DTFit,gpt2-xl,41,1,0.7833333333333333,gpt2 DTFit
1901,DTFit,gpt2-xl,41,2,0.8,gpt2 DTFit
1902,DTFit,gpt2-xl,41,3,0.8583333333333333,gpt2 DTFit
1903,DTFit,gpt2-xl,41,4,0.8583333333333333,gpt2 DTFit
1904,DTFit,gpt2-xl,41,5,0.725,gpt2 DTFit
1905,DTFit,gpt2-xl,41,6,0.7833333333333333,gpt2 DTFit
1906,DTFit,gpt2-xl,41,7,0.775,gpt2 DTFit
1907,DTFit,gpt2-xl,41,8,0.7666666666666667,gpt2 DTFit
1908,DTFit,gpt2-xl,41,9,0.8083333333333333,gpt2 DTFit
1909,DTFit,gpt2-xl,41,10,0.7666666666666667,gpt2 DTFit
1910,DTFit,gpt2-xl,42,1,0.7666666666666667,gpt2 DTFit
1911,DTFit,gpt2-xl,42,2,0.75,gpt2 DTFit
1912,DTFit,gpt2-xl,42,3,0.7083333333333334,gpt2 DTFit
1913,DTFit,gpt2-xl,42,4,0.7666666666666667,gpt2 DTFit
1914,DTFit,gpt2-xl,42,5,0.8,gpt2 DTFit
1915,DTFit,gpt2-xl,42,6,0.8,gpt2 DTFit
1916,DTFit,gpt2-xl,42,7,0.75,gpt2 DTFit
1917,DTFit,gpt2-xl,42,8,0.8166666666666667,gpt2 DTFit
1918,DTFit,gpt2-xl,42,9,0.7666666666666667,gpt2 DTFit
1919,DTFit,gpt2-xl,42,10,0.7166666666666667,gpt2 DTFit
1920,DTFit,gpt2-xl,43,1,0.7833333333333333,gpt2 DTFit
1921,DTFit,gpt2-xl,43,2,0.7416666666666667,gpt2 DTFit
1922,DTFit,gpt2-xl,43,3,0.7833333333333333,gpt2 DTFit
1923,DTFit,gpt2-xl,43,4,0.7333333333333333,gpt2 DTFit
1924,DTFit,gpt2-xl,43,5,0.7583333333333333,gpt2 DTFit
1925,DTFit,gpt2-xl,43,6,0.7833333333333333,gpt2 DTFit
1926,DTFit,gpt2-xl,43,7,0.75,gpt2 DTFit
1927,DTFit,gpt2-xl,43,8,0.7333333333333333,gpt2 DTFit
1928,DTFit,gpt2-xl,43,9,0.7666666666666667,gpt2 DTFit
1929,DTFit,gpt2-xl,43,10,0.8083333333333333,gpt2 DTFit
1930,DTFit,gpt2-xl,44,1,0.825,gpt2 DTFit
1931,DTFit,gpt2-xl,44,2,0.7083333333333334,gpt2 DTFit
1932,DTFit,gpt2-xl,44,3,0.8,gpt2 DTFit
1933,DTFit,gpt2-xl,44,4,0.8166666666666667,gpt2 DTFit
1934,DTFit,gpt2-xl,44,5,0.8083333333333333,gpt2 DTFit
1935,DTFit,gpt2-xl,44,6,0.7666666666666667,gpt2 DTFit
1936,DTFit,gpt2-xl,44,7,0.7,gpt2 DTFit
1937,DTFit,gpt2-xl,44,8,0.7083333333333334,gpt2 DTFit
1938,DTFit,gpt2-xl,44,9,0.7916666666666666,gpt2 DTFit
1939,DTFit,gpt2-xl,44,10,0.7333333333333333,gpt2 DTFit
1940,DTFit,gpt2-xl,45,1,0.7416666666666667,gpt2 DTFit
1941,DTFit,gpt2-xl,45,2,0.7,gpt2 DTFit
1942,DTFit,gpt2-xl,45,3,0.7583333333333333,gpt2 DTFit
1943,DTFit,gpt2-xl,45,4,0.775,gpt2 DTFit
1944,DTFit,gpt2-xl,45,5,0.7916666666666666,gpt2 DTFit
1945,DTFit,gpt2-xl,45,6,0.8,gpt2 DTFit
1946,DTFit,gpt2-xl,45,7,0.8166666666666667,gpt2 DTFit
1947,DTFit,gpt2-xl,45,8,0.7666666666666667,gpt2 DTFit
1948,DTFit,gpt2-xl,45,9,0.7833333333333333,gpt2 DTFit
1949,DTFit,gpt2-xl,45,10,0.7916666666666666,gpt2 DTFit
1950,DTFit,gpt2-xl,46,1,0.7916666666666666,gpt2 DTFit
1951,DTFit,gpt2-xl,46,2,0.8083333333333333,gpt2 DTFit
1952,DTFit,gpt2-xl,46,3,0.7666666666666667,gpt2 DTFit
1953,DTFit,gpt2-xl,46,4,0.8083333333333333,gpt2 DTFit
1954,DTFit,gpt2-xl,46,5,0.7833333333333333,gpt2 DTFit
1955,DTFit,gpt2-xl,46,6,0.7833333333333333,gpt2 DTFit
1956,DTFit,gpt2-xl,46,7,0.7833333333333333,gpt2 DTFit
1957,DTFit,gpt2-xl,46,8,0.7583333333333333,gpt2 DTFit
1958,DTFit,gpt2-xl,46,9,0.7833333333333333,gpt2 DTFit
1959,DTFit,gpt2-xl,46,10,0.8333333333333334,gpt2 DTFit
1960,DTFit,gpt2-xl,47,1,0.8,gpt2 DTFit
1961,DTFit,gpt2-xl,47,2,0.7083333333333334,gpt2 DTFit
1962,DTFit,gpt2-xl,47,3,0.7416666666666667,gpt2 DTFit
1963,DTFit,gpt2-xl,47,4,0.7,gpt2 DTFit
1964,DTFit,gpt2-xl,47,5,0.7666666666666667,gpt2 DTFit
1965,DTFit,gpt2-xl,47,6,0.7416666666666667,gpt2 DTFit
1966,DTFit,gpt2-xl,47,7,0.7333333333333333,gpt2 DTFit
1967,DTFit,gpt2-xl,47,8,0.7833333333333333,gpt2 DTFit
1968,DTFit,gpt2-xl,47,9,0.7666666666666667,gpt2 DTFit
1969,DTFit,gpt2-xl,47,10,0.775,gpt2 DTFit
1970,DTFit,gpt2-xl,48,1,0.775,gpt2 DTFit
1971,DTFit,gpt2-xl,48,2,0.8166666666666667,gpt2 DTFit
1972,DTFit,gpt2-xl,48,3,0.7833333333333333,gpt2 DTFit
1973,DTFit,gpt2-xl,48,4,0.725,gpt2 DTFit
1974,DTFit,gpt2-xl,48,5,0.7333333333333333,gpt2 DTFit
1975,DTFit,gpt2-xl,48,6,0.7666666666666667,gpt2 DTFit
1976,DTFit,gpt2-xl,48,7,0.8,gpt2 DTFit
1977,DTFit,gpt2-xl,48,8,0.8166666666666667,gpt2 DTFit
1978,DTFit,gpt2-xl,48,9,0.7916666666666666,gpt2 DTFit
1979,DTFit,gpt2-xl,48,10,0.8,gpt2 DTFit
1980,DTFit,gpt2-xl,49,1,0.8083333333333333,gpt2 DTFit
1981,DTFit,gpt2-xl,49,2,0.7333333333333333,gpt2 DTFit
1982,DTFit,gpt2-xl,49,3,0.8,gpt2 DTFit
1983,DTFit,gpt2-xl,49,4,0.775,gpt2 DTFit
1984,DTFit,gpt2-xl,49,5,0.7583333333333333,gpt2 DTFit
1985,DTFit,gpt2-xl,49,6,0.7583333333333333,gpt2 DTFit
1986,DTFit,gpt2-xl,49,7,0.7333333333333333,gpt2 DTFit
1987,DTFit,gpt2-xl,49,8,0.7583333333333333,gpt2 DTFit
1988,DTFit,gpt2-xl,49,9,0.7916666666666666,gpt2 DTFit
1989,DTFit,gpt2-xl,49,10,0.8,gpt2 DTFit
1990,EventsAdapt,gpt2-xl,1,1,0.5,gpt2 EventsAdapt
1991,EventsAdapt,gpt2-xl,1,2,0.5,gpt2 EventsAdapt
1992,EventsAdapt,gpt2-xl,1,3,0.5,gpt2 EventsAdapt
1993,EventsAdapt,gpt2-xl,1,4,0.5,gpt2 EventsAdapt
1994,EventsAdapt,gpt2-xl,1,5,0.5,gpt2 EventsAdapt
1995,EventsAdapt,gpt2-xl,1,6,0.5,gpt2 EventsAdapt
1996,EventsAdapt,gpt2-xl,1,7,0.5,gpt2 EventsAdapt
1997,EventsAdapt,gpt2-xl,1,8,0.5,gpt2 EventsAdapt
1998,EventsAdapt,gpt2-xl,1,9,0.5,gpt2 EventsAdapt
1999,EventsAdapt,gpt2-xl,1,10,0.5,gpt2 EventsAdapt
2000,EventsAdapt,gpt2-xl,2,1,0.5512820512820513,gpt2 EventsAdapt
2001,EventsAdapt,gpt2-xl,2,2,0.5192307692307693,gpt2 EventsAdapt
2002,EventsAdapt,gpt2-xl,2,3,0.5512820512820513,gpt2 EventsAdapt
2003,EventsAdapt,gpt2-xl,2,4,0.4807692307692308,gpt2 EventsAdapt
2004,EventsAdapt,gpt2-xl,2,5,0.5192307692307693,gpt2 EventsAdapt
2005,EventsAdapt,gpt2-xl,2,6,0.532051282051282,gpt2 EventsAdapt
2006,EventsAdapt,gpt2-xl,2,7,0.5512820512820513,gpt2 EventsAdapt
2007,EventsAdapt,gpt2-xl,2,8,0.5256410256410257,gpt2 EventsAdapt
2008,EventsAdapt,gpt2-xl,2,9,0.5064102564102564,gpt2 EventsAdapt
2009,EventsAdapt,gpt2-xl,2,10,0.5576923076923077,gpt2 EventsAdapt
2010,EventsAdapt,gpt2-xl,3,1,0.5448717948717948,gpt2 EventsAdapt
2011,EventsAdapt,gpt2-xl,3,2,0.5833333333333334,gpt2 EventsAdapt
2012,EventsAdapt,gpt2-xl,3,3,0.5769230769230769,gpt2 EventsAdapt
2013,EventsAdapt,gpt2-xl,3,4,0.5512820512820513,gpt2 EventsAdapt
2014,EventsAdapt,gpt2-xl,3,5,0.5448717948717948,gpt2 EventsAdapt
2015,EventsAdapt,gpt2-xl,3,6,0.5512820512820513,gpt2 EventsAdapt
2016,EventsAdapt,gpt2-xl,3,7,0.5384615384615384,gpt2 EventsAdapt
2017,EventsAdapt,gpt2-xl,3,8,0.4935897435897436,gpt2 EventsAdapt
2018,EventsAdapt,gpt2-xl,3,9,0.5705128205128205,gpt2 EventsAdapt
2019,EventsAdapt,gpt2-xl,3,10,0.5384615384615384,gpt2 EventsAdapt
2020,EventsAdapt,gpt2-xl,4,1,0.5256410256410257,gpt2 EventsAdapt
2021,EventsAdapt,gpt2-xl,4,2,0.5384615384615384,gpt2 EventsAdapt
2022,EventsAdapt,gpt2-xl,4,3,0.5512820512820513,gpt2 EventsAdapt
2023,EventsAdapt,gpt2-xl,4,4,0.5384615384615384,gpt2 EventsAdapt
2024,EventsAdapt,gpt2-xl,4,5,0.5256410256410257,gpt2 EventsAdapt
2025,EventsAdapt,gpt2-xl,4,6,0.5,gpt2 EventsAdapt
2026,EventsAdapt,gpt2-xl,4,7,0.5064102564102564,gpt2 EventsAdapt
2027,EventsAdapt,gpt2-xl,4,8,0.5384615384615384,gpt2 EventsAdapt
2028,EventsAdapt,gpt2-xl,4,9,0.5705128205128205,gpt2 EventsAdapt
2029,EventsAdapt,gpt2-xl,4,10,0.5512820512820513,gpt2 EventsAdapt
2030,EventsAdapt,gpt2-xl,5,1,0.5833333333333334,gpt2 EventsAdapt
2031,EventsAdapt,gpt2-xl,5,2,0.5705128205128205,gpt2 EventsAdapt
2032,EventsAdapt,gpt2-xl,5,3,0.5384615384615384,gpt2 EventsAdapt
2033,EventsAdapt,gpt2-xl,5,4,0.5576923076923077,gpt2 EventsAdapt
2034,EventsAdapt,gpt2-xl,5,5,0.5833333333333334,gpt2 EventsAdapt
2035,EventsAdapt,gpt2-xl,5,6,0.6025641025641025,gpt2 EventsAdapt
2036,EventsAdapt,gpt2-xl,5,7,0.5705128205128205,gpt2 EventsAdapt
2037,EventsAdapt,gpt2-xl,5,8,0.5576923076923077,gpt2 EventsAdapt
2038,EventsAdapt,gpt2-xl,5,9,0.5384615384615384,gpt2 EventsAdapt
2039,EventsAdapt,gpt2-xl,5,10,0.5576923076923077,gpt2 EventsAdapt
2040,EventsAdapt,gpt2-xl,6,1,0.532051282051282,gpt2 EventsAdapt
2041,EventsAdapt,gpt2-xl,6,2,0.5192307692307693,gpt2 EventsAdapt
2042,EventsAdapt,gpt2-xl,6,3,0.5192307692307693,gpt2 EventsAdapt
2043,EventsAdapt,gpt2-xl,6,4,0.5384615384615384,gpt2 EventsAdapt
2044,EventsAdapt,gpt2-xl,6,5,0.5961538461538461,gpt2 EventsAdapt
2045,EventsAdapt,gpt2-xl,6,6,0.5448717948717948,gpt2 EventsAdapt
2046,EventsAdapt,gpt2-xl,6,7,0.5448717948717948,gpt2 EventsAdapt
2047,EventsAdapt,gpt2-xl,6,8,0.5961538461538461,gpt2 EventsAdapt
2048,EventsAdapt,gpt2-xl,6,9,0.5384615384615384,gpt2 EventsAdapt
2049,EventsAdapt,gpt2-xl,6,10,0.5512820512820513,gpt2 EventsAdapt
2050,EventsAdapt,gpt2-xl,7,1,0.5256410256410257,gpt2 EventsAdapt
2051,EventsAdapt,gpt2-xl,7,2,0.5256410256410257,gpt2 EventsAdapt
2052,EventsAdapt,gpt2-xl,7,3,0.5769230769230769,gpt2 EventsAdapt
2053,EventsAdapt,gpt2-xl,7,4,0.5833333333333334,gpt2 EventsAdapt
2054,EventsAdapt,gpt2-xl,7,5,0.6089743589743589,gpt2 EventsAdapt
2055,EventsAdapt,gpt2-xl,7,6,0.5641025641025641,gpt2 EventsAdapt
2056,EventsAdapt,gpt2-xl,7,7,0.5897435897435898,gpt2 EventsAdapt
2057,EventsAdapt,gpt2-xl,7,8,0.5192307692307693,gpt2 EventsAdapt
2058,EventsAdapt,gpt2-xl,7,9,0.5384615384615384,gpt2 EventsAdapt
2059,EventsAdapt,gpt2-xl,7,10,0.6410256410256411,gpt2 EventsAdapt
2060,EventsAdapt,gpt2-xl,8,1,0.5961538461538461,gpt2 EventsAdapt
2061,EventsAdapt,gpt2-xl,8,2,0.5256410256410257,gpt2 EventsAdapt
2062,EventsAdapt,gpt2-xl,8,3,0.5705128205128205,gpt2 EventsAdapt
2063,EventsAdapt,gpt2-xl,8,4,0.5576923076923077,gpt2 EventsAdapt
2064,EventsAdapt,gpt2-xl,8,5,0.5576923076923077,gpt2 EventsAdapt
2065,EventsAdapt,gpt2-xl,8,6,0.5448717948717948,gpt2 EventsAdapt
2066,EventsAdapt,gpt2-xl,8,7,0.5641025641025641,gpt2 EventsAdapt
2067,EventsAdapt,gpt2-xl,8,8,0.5833333333333334,gpt2 EventsAdapt
2068,EventsAdapt,gpt2-xl,8,9,0.5256410256410257,gpt2 EventsAdapt
2069,EventsAdapt,gpt2-xl,8,10,0.5384615384615384,gpt2 EventsAdapt
2070,EventsAdapt,gpt2-xl,9,1,0.6025641025641025,gpt2 EventsAdapt
2071,EventsAdapt,gpt2-xl,9,2,0.6410256410256411,gpt2 EventsAdapt
2072,EventsAdapt,gpt2-xl,9,3,0.5961538461538461,gpt2 EventsAdapt
2073,EventsAdapt,gpt2-xl,9,4,0.6025641025641025,gpt2 EventsAdapt
2074,EventsAdapt,gpt2-xl,9,5,0.5833333333333334,gpt2 EventsAdapt
2075,EventsAdapt,gpt2-xl,9,6,0.5384615384615384,gpt2 EventsAdapt
2076,EventsAdapt,gpt2-xl,9,7,0.5961538461538461,gpt2 EventsAdapt
2077,EventsAdapt,gpt2-xl,9,8,0.6346153846153846,gpt2 EventsAdapt
2078,EventsAdapt,gpt2-xl,9,9,0.5576923076923077,gpt2 EventsAdapt
2079,EventsAdapt,gpt2-xl,9,10,0.5641025641025641,gpt2 EventsAdapt
2080,EventsAdapt,gpt2-xl,10,1,0.5769230769230769,gpt2 EventsAdapt
2081,EventsAdapt,gpt2-xl,10,2,0.6089743589743589,gpt2 EventsAdapt
2082,EventsAdapt,gpt2-xl,10,3,0.6282051282051282,gpt2 EventsAdapt
2083,EventsAdapt,gpt2-xl,10,4,0.5897435897435898,gpt2 EventsAdapt
2084,EventsAdapt,gpt2-xl,10,5,0.5897435897435898,gpt2 EventsAdapt
2085,EventsAdapt,gpt2-xl,10,6,0.6025641025641025,gpt2 EventsAdapt
2086,EventsAdapt,gpt2-xl,10,7,0.5961538461538461,gpt2 EventsAdapt
2087,EventsAdapt,gpt2-xl,10,8,0.5576923076923077,gpt2 EventsAdapt
2088,EventsAdapt,gpt2-xl,10,9,0.5833333333333334,gpt2 EventsAdapt
2089,EventsAdapt,gpt2-xl,10,10,0.5833333333333334,gpt2 EventsAdapt
2090,EventsAdapt,gpt2-xl,11,1,0.5961538461538461,gpt2 EventsAdapt
2091,EventsAdapt,gpt2-xl,11,2,0.6025641025641025,gpt2 EventsAdapt
2092,EventsAdapt,gpt2-xl,11,3,0.6025641025641025,gpt2 EventsAdapt
2093,EventsAdapt,gpt2-xl,11,4,0.5384615384615384,gpt2 EventsAdapt
2094,EventsAdapt,gpt2-xl,11,5,0.6410256410256411,gpt2 EventsAdapt
2095,EventsAdapt,gpt2-xl,11,6,0.5897435897435898,gpt2 EventsAdapt
2096,EventsAdapt,gpt2-xl,11,7,0.6153846153846154,gpt2 EventsAdapt
2097,EventsAdapt,gpt2-xl,11,8,0.6217948717948718,gpt2 EventsAdapt
2098,EventsAdapt,gpt2-xl,11,9,0.6474358974358975,gpt2 EventsAdapt
2099,EventsAdapt,gpt2-xl,11,10,0.5641025641025641,gpt2 EventsAdapt
2100,EventsAdapt,gpt2-xl,12,1,0.5512820512820513,gpt2 EventsAdapt
2101,EventsAdapt,gpt2-xl,12,2,0.5961538461538461,gpt2 EventsAdapt
2102,EventsAdapt,gpt2-xl,12,3,0.6538461538461539,gpt2 EventsAdapt
2103,EventsAdapt,gpt2-xl,12,4,0.6474358974358975,gpt2 EventsAdapt
2104,EventsAdapt,gpt2-xl,12,5,0.5769230769230769,gpt2 EventsAdapt
2105,EventsAdapt,gpt2-xl,12,6,0.5961538461538461,gpt2 EventsAdapt
2106,EventsAdapt,gpt2-xl,12,7,0.5576923076923077,gpt2 EventsAdapt
2107,EventsAdapt,gpt2-xl,12,8,0.5705128205128205,gpt2 EventsAdapt
2108,EventsAdapt,gpt2-xl,12,9,0.5705128205128205,gpt2 EventsAdapt
2109,EventsAdapt,gpt2-xl,12,10,0.5961538461538461,gpt2 EventsAdapt
2110,EventsAdapt,gpt2-xl,13,1,0.6217948717948718,gpt2 EventsAdapt
2111,EventsAdapt,gpt2-xl,13,2,0.6282051282051282,gpt2 EventsAdapt
2112,EventsAdapt,gpt2-xl,13,3,0.6987179487179487,gpt2 EventsAdapt
2113,EventsAdapt,gpt2-xl,13,4,0.5961538461538461,gpt2 EventsAdapt
2114,EventsAdapt,gpt2-xl,13,5,0.6089743589743589,gpt2 EventsAdapt
2115,EventsAdapt,gpt2-xl,13,6,0.6410256410256411,gpt2 EventsAdapt
2116,EventsAdapt,gpt2-xl,13,7,0.6602564102564102,gpt2 EventsAdapt
2117,EventsAdapt,gpt2-xl,13,8,0.6153846153846154,gpt2 EventsAdapt
