,Dataset,Model,VoiceType,TrialType,Layer,Iteration,Accuracy,Plot
1395,EventsRev,gpt2-xl,normal,normal,19,5,0.75,gpt2 EventsRev
1396,EventsRev,gpt2-xl,normal,normal,19,6,0.625,gpt2 EventsRev
1397,EventsRev,gpt2-xl,normal,normal,19,7,0.625,gpt2 EventsRev
1398,EventsRev,gpt2-xl,normal,normal,19,8,0.875,gpt2 EventsRev
1399,EventsRev,gpt2-xl,normal,normal,19,9,0.8333333333333334,gpt2 EventsRev
1400,EventsRev,gpt2-xl,normal,normal,20,0,0.875,gpt2 EventsRev
1401,EventsRev,gpt2-xl,normal,normal,20,1,0.75,gpt2 EventsRev
1402,EventsRev,gpt2-xl,normal,normal,20,2,0.75,gpt2 EventsRev
1403,EventsRev,gpt2-xl,normal,normal,20,3,0.625,gpt2 EventsRev
1404,EventsRev,gpt2-xl,normal,normal,20,4,0.625,gpt2 EventsRev
1405,EventsRev,gpt2-xl,normal,normal,20,5,0.5,gpt2 EventsRev
1406,EventsRev,gpt2-xl,normal,normal,20,6,0.625,gpt2 EventsRev
1407,EventsRev,gpt2-xl,normal,normal,20,7,0.75,gpt2 EventsRev
1408,EventsRev,gpt2-xl,normal,normal,20,8,0.5,gpt2 EventsRev
1409,EventsRev,gpt2-xl,normal,normal,20,9,0.6666666666666666,gpt2 EventsRev
1410,EventsRev,gpt2-xl,normal,normal,21,0,0.625,gpt2 EventsRev
1411,EventsRev,gpt2-xl,normal,normal,21,1,0.5,gpt2 EventsRev
1412,EventsRev,gpt2-xl,normal,normal,21,2,0.75,gpt2 EventsRev
1413,EventsRev,gpt2-xl,normal,normal,21,3,0.75,gpt2 EventsRev
1414,EventsRev,gpt2-xl,normal,normal,21,4,0.5,gpt2 EventsRev
1415,EventsRev,gpt2-xl,normal,normal,21,5,0.5,gpt2 EventsRev
1416,EventsRev,gpt2-xl,normal,normal,21,6,0.75,gpt2 EventsRev
1417,EventsRev,gpt2-xl,normal,normal,21,7,0.5,gpt2 EventsRev
1418,EventsRev,gpt2-xl,normal,normal,21,8,0.75,gpt2 EventsRev
1419,EventsRev,gpt2-xl,normal,normal,21,9,0.5,gpt2 EventsRev
1420,EventsRev,gpt2-xl,normal,normal,22,0,1.0,gpt2 EventsRev
1421,EventsRev,gpt2-xl,normal,normal,22,1,0.75,gpt2 EventsRev
1422,EventsRev,gpt2-xl,normal,normal,22,2,0.625,gpt2 EventsRev
1423,EventsRev,gpt2-xl,normal,normal,22,3,0.625,gpt2 EventsRev
1424,EventsRev,gpt2-xl,normal,normal,22,4,0.625,gpt2 EventsRev
1425,EventsRev,gpt2-xl,normal,normal,22,5,0.75,gpt2 EventsRev
1426,EventsRev,gpt2-xl,normal,normal,22,6,0.75,gpt2 EventsRev
1427,EventsRev,gpt2-xl,normal,normal,22,7,0.625,gpt2 EventsRev
1428,EventsRev,gpt2-xl,normal,normal,22,8,0.5,gpt2 EventsRev
1429,EventsRev,gpt2-xl,normal,normal,22,9,0.5,gpt2 EventsRev
1430,EventsRev,gpt2-xl,normal,normal,23,0,0.625,gpt2 EventsRev
1431,EventsRev,gpt2-xl,normal,normal,23,1,0.875,gpt2 EventsRev
1432,EventsRev,gpt2-xl,normal,normal,23,2,0.875,gpt2 EventsRev
1433,EventsRev,gpt2-xl,normal,normal,23,3,0.75,gpt2 EventsRev
1434,EventsRev,gpt2-xl,normal,normal,23,4,0.625,gpt2 EventsRev
1435,EventsRev,gpt2-xl,normal,normal,23,5,0.625,gpt2 EventsRev
1436,EventsRev,gpt2-xl,normal,normal,23,6,0.625,gpt2 EventsRev
1437,EventsRev,gpt2-xl,normal,normal,23,7,0.375,gpt2 EventsRev
1438,EventsRev,gpt2-xl,normal,normal,23,8,0.625,gpt2 EventsRev
1439,EventsRev,gpt2-xl,normal,normal,23,9,0.6666666666666666,gpt2 EventsRev
1440,EventsAdapt,gpt2-xl,active-active,AAN-AI,0,0,0.22868217054263565,gpt2 EventsAdapt aan-ai
1441,EventsAdapt,gpt2-xl,active-active,AAN-AI,0,1,0.22868217054263565,gpt2 EventsAdapt aan-ai
1442,EventsAdapt,gpt2-xl,active-active,AAN-AI,0,2,0.22868217054263565,gpt2 EventsAdapt aan-ai
1443,EventsAdapt,gpt2-xl,active-active,AAN-AI,0,3,0.22868217054263565,gpt2 EventsAdapt aan-ai
1444,EventsAdapt,gpt2-xl,active-active,AAN-AI,0,4,0.23255813953488372,gpt2 EventsAdapt aan-ai
1445,EventsAdapt,gpt2-xl,active-active,AAN-AI,0,5,0.28294573643410853,gpt2 EventsAdapt aan-ai
1446,EventsAdapt,gpt2-xl,active-active,AAN-AI,0,6,0.22868217054263565,gpt2 EventsAdapt aan-ai
1447,EventsAdapt,gpt2-xl,active-active,AAN-AI,0,7,0.22868217054263565,gpt2 EventsAdapt aan-ai
1448,EventsAdapt,gpt2-xl,active-active,AAN-AI,0,8,0.22868217054263565,gpt2 EventsAdapt aan-ai
1449,EventsAdapt,gpt2-xl,active-active,AAN-AI,0,9,0.22868217054263565,gpt2 EventsAdapt aan-ai
1450,EventsAdapt,gpt2-xl,active-active,AAN-AI,1,0,0.3333333333333333,gpt2 EventsAdapt aan-ai
1451,EventsAdapt,gpt2-xl,active-active,AAN-AI,1,1,0.313953488372093,gpt2 EventsAdapt aan-ai
1452,EventsAdapt,gpt2-xl,active-active,AAN-AI,1,2,0.32558139534883723,gpt2 EventsAdapt aan-ai
1453,EventsAdapt,gpt2-xl,active-active,AAN-AI,1,3,0.34108527131782945,gpt2 EventsAdapt aan-ai
1454,EventsAdapt,gpt2-xl,active-active,AAN-AI,1,4,0.3178294573643411,gpt2 EventsAdapt aan-ai
1455,EventsAdapt,gpt2-xl,active-active,AAN-AI,1,5,0.2868217054263566,gpt2 EventsAdapt aan-ai
1456,EventsAdapt,gpt2-xl,active-active,AAN-AI,1,6,0.2596899224806202,gpt2 EventsAdapt aan-ai
1457,EventsAdapt,gpt2-xl,active-active,AAN-AI,1,7,0.3449612403100775,gpt2 EventsAdapt aan-ai
1458,EventsAdapt,gpt2-xl,active-active,AAN-AI,1,8,0.29844961240310075,gpt2 EventsAdapt aan-ai
1459,EventsAdapt,gpt2-xl,active-active,AAN-AI,1,9,0.32558139534883723,gpt2 EventsAdapt aan-ai
1460,EventsAdapt,gpt2-xl,active-active,AAN-AI,2,0,0.31007751937984496,gpt2 EventsAdapt aan-ai
1461,EventsAdapt,gpt2-xl,active-active,AAN-AI,2,1,0.28294573643410853,gpt2 EventsAdapt aan-ai
1462,EventsAdapt,gpt2-xl,active-active,AAN-AI,2,2,0.29069767441860467,gpt2 EventsAdapt aan-ai
1463,EventsAdapt,gpt2-xl,active-active,AAN-AI,2,3,0.3178294573643411,gpt2 EventsAdapt aan-ai
1464,EventsAdapt,gpt2-xl,active-active,AAN-AI,2,4,0.32558139534883723,gpt2 EventsAdapt aan-ai
1465,EventsAdapt,gpt2-xl,active-active,AAN-AI,2,5,0.36046511627906974,gpt2 EventsAdapt aan-ai
1466,EventsAdapt,gpt2-xl,active-active,AAN-AI,2,6,0.37209302325581395,gpt2 EventsAdapt aan-ai
1467,EventsAdapt,gpt2-xl,active-active,AAN-AI,2,7,0.3333333333333333,gpt2 EventsAdapt aan-ai
1468,EventsAdapt,gpt2-xl,active-active,AAN-AI,2,8,0.3372093023255814,gpt2 EventsAdapt aan-ai
1469,EventsAdapt,gpt2-xl,active-active,AAN-AI,2,9,0.3449612403100775,gpt2 EventsAdapt aan-ai
1470,EventsAdapt,gpt2-xl,active-active,AAN-AI,3,0,0.38372093023255816,gpt2 EventsAdapt aan-ai
1471,EventsAdapt,gpt2-xl,active-active,AAN-AI,3,1,0.4069767441860465,gpt2 EventsAdapt aan-ai
1472,EventsAdapt,gpt2-xl,active-active,AAN-AI,3,2,0.3682170542635659,gpt2 EventsAdapt aan-ai
1473,EventsAdapt,gpt2-xl,active-active,AAN-AI,3,3,0.43023255813953487,gpt2 EventsAdapt aan-ai
1474,EventsAdapt,gpt2-xl,active-active,AAN-AI,3,4,0.38372093023255816,gpt2 EventsAdapt aan-ai
1475,EventsAdapt,gpt2-xl,active-active,AAN-AI,3,5,0.40310077519379844,gpt2 EventsAdapt aan-ai
1476,EventsAdapt,gpt2-xl,active-active,AAN-AI,3,6,0.4186046511627907,gpt2 EventsAdapt aan-ai
1477,EventsAdapt,gpt2-xl,active-active,AAN-AI,3,7,0.3798449612403101,gpt2 EventsAdapt aan-ai
1478,EventsAdapt,gpt2-xl,active-active,AAN-AI,3,8,0.38372093023255816,gpt2 EventsAdapt aan-ai
1479,EventsAdapt,gpt2-xl,active-active,AAN-AI,3,9,0.37209302325581395,gpt2 EventsAdapt aan-ai
1480,EventsAdapt,gpt2-xl,active-active,AAN-AI,4,0,0.4108527131782946,gpt2 EventsAdapt aan-ai
1481,EventsAdapt,gpt2-xl,active-active,AAN-AI,4,1,0.3798449612403101,gpt2 EventsAdapt aan-ai
1482,EventsAdapt,gpt2-xl,active-active,AAN-AI,4,2,0.39147286821705424,gpt2 EventsAdapt aan-ai
1483,EventsAdapt,gpt2-xl,active-active,AAN-AI,4,3,0.42248062015503873,gpt2 EventsAdapt aan-ai
1484,EventsAdapt,gpt2-xl,active-active,AAN-AI,4,4,0.4108527131782946,gpt2 EventsAdapt aan-ai
1485,EventsAdapt,gpt2-xl,active-active,AAN-AI,4,5,0.40310077519379844,gpt2 EventsAdapt aan-ai
1486,EventsAdapt,gpt2-xl,active-active,AAN-AI,4,6,0.4108527131782946,gpt2 EventsAdapt aan-ai
1487,EventsAdapt,gpt2-xl,active-active,AAN-AI,4,7,0.3992248062015504,gpt2 EventsAdapt aan-ai
1488,EventsAdapt,gpt2-xl,active-active,AAN-AI,4,8,0.3798449612403101,gpt2 EventsAdapt aan-ai
1489,EventsAdapt,gpt2-xl,active-active,AAN-AI,4,9,0.42248062015503873,gpt2 EventsAdapt aan-ai
1490,EventsAdapt,gpt2-xl,active-active,AAN-AI,5,0,0.3643410852713178,gpt2 EventsAdapt aan-ai
1491,EventsAdapt,gpt2-xl,active-active,AAN-AI,5,1,0.3875968992248062,gpt2 EventsAdapt aan-ai
1492,EventsAdapt,gpt2-xl,active-active,AAN-AI,5,2,0.35271317829457366,gpt2 EventsAdapt aan-ai
1493,EventsAdapt,gpt2-xl,active-active,AAN-AI,5,3,0.3488372093023256,gpt2 EventsAdapt aan-ai
1494,EventsAdapt,gpt2-xl,active-active,AAN-AI,5,4,0.3953488372093023,gpt2 EventsAdapt aan-ai
1495,EventsAdapt,gpt2-xl,active-active,AAN-AI,5,5,0.3372093023255814,gpt2 EventsAdapt aan-ai
1496,EventsAdapt,gpt2-xl,active-active,AAN-AI,5,6,0.37209302325581395,gpt2 EventsAdapt aan-ai
1497,EventsAdapt,gpt2-xl,active-active,AAN-AI,5,7,0.3643410852713178,gpt2 EventsAdapt aan-ai
1498,EventsAdapt,gpt2-xl,active-active,AAN-AI,5,8,0.3488372093023256,gpt2 EventsAdapt aan-ai
1499,EventsAdapt,gpt2-xl,active-active,AAN-AI,5,9,0.3372093023255814,gpt2 EventsAdapt aan-ai
1500,EventsAdapt,gpt2-xl,active-active,AAN-AI,6,0,0.4069767441860465,gpt2 EventsAdapt aan-ai
1501,EventsAdapt,gpt2-xl,active-active,AAN-AI,6,1,0.3372093023255814,gpt2 EventsAdapt aan-ai
1502,EventsAdapt,gpt2-xl,active-active,AAN-AI,6,2,0.4069767441860465,gpt2 EventsAdapt aan-ai
1503,EventsAdapt,gpt2-xl,active-active,AAN-AI,6,3,0.35658914728682173,gpt2 EventsAdapt aan-ai
1504,EventsAdapt,gpt2-xl,active-active,AAN-AI,6,4,0.40310077519379844,gpt2 EventsAdapt aan-ai
1505,EventsAdapt,gpt2-xl,active-active,AAN-AI,6,5,0.3798449612403101,gpt2 EventsAdapt aan-ai
1506,EventsAdapt,gpt2-xl,active-active,AAN-AI,6,6,0.4069767441860465,gpt2 EventsAdapt aan-ai
1507,EventsAdapt,gpt2-xl,active-active,AAN-AI,6,7,0.38372093023255816,gpt2 EventsAdapt aan-ai
1508,EventsAdapt,gpt2-xl,active-active,AAN-AI,6,8,0.437984496124031,gpt2 EventsAdapt aan-ai
1509,EventsAdapt,gpt2-xl,active-active,AAN-AI,6,9,0.37209302325581395,gpt2 EventsAdapt aan-ai
1510,EventsAdapt,gpt2-xl,active-active,AAN-AI,7,0,0.4069767441860465,gpt2 EventsAdapt aan-ai
1511,EventsAdapt,gpt2-xl,active-active,AAN-AI,7,1,0.3992248062015504,gpt2 EventsAdapt aan-ai
1512,EventsAdapt,gpt2-xl,active-active,AAN-AI,7,2,0.313953488372093,gpt2 EventsAdapt aan-ai
1513,EventsAdapt,gpt2-xl,active-active,AAN-AI,7,3,0.4186046511627907,gpt2 EventsAdapt aan-ai
1514,EventsAdapt,gpt2-xl,active-active,AAN-AI,7,4,0.3798449612403101,gpt2 EventsAdapt aan-ai
1515,EventsAdapt,gpt2-xl,active-active,AAN-AI,7,5,0.3682170542635659,gpt2 EventsAdapt aan-ai
1516,EventsAdapt,gpt2-xl,active-active,AAN-AI,7,6,0.437984496124031,gpt2 EventsAdapt aan-ai
1517,EventsAdapt,gpt2-xl,active-active,AAN-AI,7,7,0.35271317829457366,gpt2 EventsAdapt aan-ai
1518,EventsAdapt,gpt2-xl,active-active,AAN-AI,7,8,0.32945736434108525,gpt2 EventsAdapt aan-ai
1519,EventsAdapt,gpt2-xl,active-active,AAN-AI,7,9,0.35658914728682173,gpt2 EventsAdapt aan-ai
1520,EventsAdapt,gpt2-xl,active-active,AAN-AI,8,0,0.375968992248062,gpt2 EventsAdapt aan-ai
1521,EventsAdapt,gpt2-xl,active-active,AAN-AI,8,1,0.3682170542635659,gpt2 EventsAdapt aan-ai
1522,EventsAdapt,gpt2-xl,active-active,AAN-AI,8,2,0.4263565891472868,gpt2 EventsAdapt aan-ai
1523,EventsAdapt,gpt2-xl,active-active,AAN-AI,8,3,0.3992248062015504,gpt2 EventsAdapt aan-ai
1524,EventsAdapt,gpt2-xl,active-active,AAN-AI,8,4,0.40310077519379844,gpt2 EventsAdapt aan-ai
1525,EventsAdapt,gpt2-xl,active-active,AAN-AI,8,5,0.4069767441860465,gpt2 EventsAdapt aan-ai
1526,EventsAdapt,gpt2-xl,active-active,AAN-AI,8,6,0.35271317829457366,gpt2 EventsAdapt aan-ai
1527,EventsAdapt,gpt2-xl,active-active,AAN-AI,8,7,0.3953488372093023,gpt2 EventsAdapt aan-ai
1528,EventsAdapt,gpt2-xl,active-active,AAN-AI,8,8,0.39147286821705424,gpt2 EventsAdapt aan-ai
1529,EventsAdapt,gpt2-xl,active-active,AAN-AI,8,9,0.43410852713178294,gpt2 EventsAdapt aan-ai
1530,EventsAdapt,gpt2-xl,active-active,AAN-AI,9,0,0.4186046511627907,gpt2 EventsAdapt aan-ai
1531,EventsAdapt,gpt2-xl,active-active,AAN-AI,9,1,0.4069767441860465,gpt2 EventsAdapt aan-ai
1532,EventsAdapt,gpt2-xl,active-active,AAN-AI,9,2,0.38372093023255816,gpt2 EventsAdapt aan-ai
1533,EventsAdapt,gpt2-xl,active-active,AAN-AI,9,3,0.375968992248062,gpt2 EventsAdapt aan-ai
1534,EventsAdapt,gpt2-xl,active-active,AAN-AI,9,4,0.41472868217054265,gpt2 EventsAdapt aan-ai
1535,EventsAdapt,gpt2-xl,active-active,AAN-AI,9,5,0.39147286821705424,gpt2 EventsAdapt aan-ai
1536,EventsAdapt,gpt2-xl,active-active,AAN-AI,9,6,0.41472868217054265,gpt2 EventsAdapt aan-ai
1537,EventsAdapt,gpt2-xl,active-active,AAN-AI,9,7,0.4186046511627907,gpt2 EventsAdapt aan-ai
1538,EventsAdapt,gpt2-xl,active-active,AAN-AI,9,8,0.3682170542635659,gpt2 EventsAdapt aan-ai
1539,EventsAdapt,gpt2-xl,active-active,AAN-AI,9,9,0.41472868217054265,gpt2 EventsAdapt aan-ai
1540,EventsAdapt,gpt2-xl,active-active,AAN-AI,10,0,0.35658914728682173,gpt2 EventsAdapt aan-ai
1541,EventsAdapt,gpt2-xl,active-active,AAN-AI,10,1,0.39147286821705424,gpt2 EventsAdapt aan-ai
1542,EventsAdapt,gpt2-xl,active-active,AAN-AI,10,2,0.40310077519379844,gpt2 EventsAdapt aan-ai
1543,EventsAdapt,gpt2-xl,active-active,AAN-AI,10,3,0.3992248062015504,gpt2 EventsAdapt aan-ai
1544,EventsAdapt,gpt2-xl,active-active,AAN-AI,10,4,0.3682170542635659,gpt2 EventsAdapt aan-ai
1545,EventsAdapt,gpt2-xl,active-active,AAN-AI,10,5,0.3682170542635659,gpt2 EventsAdapt aan-ai
1546,EventsAdapt,gpt2-xl,active-active,AAN-AI,10,6,0.3682170542635659,gpt2 EventsAdapt aan-ai
1547,EventsAdapt,gpt2-xl,active-active,AAN-AI,10,7,0.36046511627906974,gpt2 EventsAdapt aan-ai
1548,EventsAdapt,gpt2-xl,active-active,AAN-AI,10,8,0.37209302325581395,gpt2 EventsAdapt aan-ai
1549,EventsAdapt,gpt2-xl,active-active,AAN-AI,10,9,0.375968992248062,gpt2 EventsAdapt aan-ai
1550,EventsAdapt,gpt2-xl,active-active,AAN-AI,11,0,0.3643410852713178,gpt2 EventsAdapt aan-ai
1551,EventsAdapt,gpt2-xl,active-active,AAN-AI,11,1,0.3449612403100775,gpt2 EventsAdapt aan-ai
1552,EventsAdapt,gpt2-xl,active-active,AAN-AI,11,2,0.36046511627906974,gpt2 EventsAdapt aan-ai
1553,EventsAdapt,gpt2-xl,active-active,AAN-AI,11,3,0.3682170542635659,gpt2 EventsAdapt aan-ai
1554,EventsAdapt,gpt2-xl,active-active,AAN-AI,11,4,0.35271317829457366,gpt2 EventsAdapt aan-ai
1555,EventsAdapt,gpt2-xl,active-active,AAN-AI,11,5,0.375968992248062,gpt2 EventsAdapt aan-ai
1556,EventsAdapt,gpt2-xl,active-active,AAN-AI,11,6,0.3643410852713178,gpt2 EventsAdapt aan-ai
1557,EventsAdapt,gpt2-xl,active-active,AAN-AI,11,7,0.3798449612403101,gpt2 EventsAdapt aan-ai
1558,EventsAdapt,gpt2-xl,active-active,AAN-AI,11,8,0.3488372093023256,gpt2 EventsAdapt aan-ai
1559,EventsAdapt,gpt2-xl,active-active,AAN-AI,11,9,0.35271317829457366,gpt2 EventsAdapt aan-ai
1560,EventsAdapt,gpt2-xl,active-active,AAN-AI,12,0,0.3449612403100775,gpt2 EventsAdapt aan-ai
1561,EventsAdapt,gpt2-xl,active-active,AAN-AI,12,1,0.3449612403100775,gpt2 EventsAdapt aan-ai
1562,EventsAdapt,gpt2-xl,active-active,AAN-AI,12,2,0.37209302325581395,gpt2 EventsAdapt aan-ai
1563,EventsAdapt,gpt2-xl,active-active,AAN-AI,12,3,0.3488372093023256,gpt2 EventsAdapt aan-ai
1564,EventsAdapt,gpt2-xl,active-active,AAN-AI,12,4,0.36046511627906974,gpt2 EventsAdapt aan-ai
1565,EventsAdapt,gpt2-xl,active-active,AAN-AI,12,5,0.39147286821705424,gpt2 EventsAdapt aan-ai
1566,EventsAdapt,gpt2-xl,active-active,AAN-AI,12,6,0.3643410852713178,gpt2 EventsAdapt aan-ai
1567,EventsAdapt,gpt2-xl,active-active,AAN-AI,12,7,0.36046511627906974,gpt2 EventsAdapt aan-ai
1568,EventsAdapt,gpt2-xl,active-active,AAN-AI,12,8,0.35658914728682173,gpt2 EventsAdapt aan-ai
1569,EventsAdapt,gpt2-xl,active-active,AAN-AI,12,9,0.3643410852713178,gpt2 EventsAdapt aan-ai
1570,EventsAdapt,gpt2-xl,active-active,AAN-AI,13,0,0.3798449612403101,gpt2 EventsAdapt aan-ai
1571,EventsAdapt,gpt2-xl,active-active,AAN-AI,13,1,0.43410852713178294,gpt2 EventsAdapt aan-ai
1572,EventsAdapt,gpt2-xl,active-active,AAN-AI,13,2,0.3682170542635659,gpt2 EventsAdapt aan-ai
1573,EventsAdapt,gpt2-xl,active-active,AAN-AI,13,3,0.3798449612403101,gpt2 EventsAdapt aan-ai
1574,EventsAdapt,gpt2-xl,active-active,AAN-AI,13,4,0.36046511627906974,gpt2 EventsAdapt aan-ai
1575,EventsAdapt,gpt2-xl,active-active,AAN-AI,13,5,0.35271317829457366,gpt2 EventsAdapt aan-ai
1576,EventsAdapt,gpt2-xl,active-active,AAN-AI,13,6,0.3875968992248062,gpt2 EventsAdapt aan-ai
1577,EventsAdapt,gpt2-xl,active-active,AAN-AI,13,7,0.3798449612403101,gpt2 EventsAdapt aan-ai
1578,EventsAdapt,gpt2-xl,active-active,AAN-AI,13,8,0.3643410852713178,gpt2 EventsAdapt aan-ai
1579,EventsAdapt,gpt2-xl,active-active,AAN-AI,13,9,0.3643410852713178,gpt2 EventsAdapt aan-ai
1580,EventsAdapt,gpt2-xl,active-active,AAN-AI,14,0,0.43410852713178294,gpt2 EventsAdapt aan-ai
1581,EventsAdapt,gpt2-xl,active-active,AAN-AI,14,1,0.43410852713178294,gpt2 EventsAdapt aan-ai
1582,EventsAdapt,gpt2-xl,active-active,AAN-AI,14,2,0.4263565891472868,gpt2 EventsAdapt aan-ai
1583,EventsAdapt,gpt2-xl,active-active,AAN-AI,14,3,0.44573643410852715,gpt2 EventsAdapt aan-ai
1584,EventsAdapt,gpt2-xl,active-active,AAN-AI,14,4,0.42248062015503873,gpt2 EventsAdapt aan-ai
1585,EventsAdapt,gpt2-xl,active-active,AAN-AI,14,5,0.43410852713178294,gpt2 EventsAdapt aan-ai
1586,EventsAdapt,gpt2-xl,active-active,AAN-AI,14,6,0.45348837209302323,gpt2 EventsAdapt aan-ai
1587,EventsAdapt,gpt2-xl,active-active,AAN-AI,14,7,0.43410852713178294,gpt2 EventsAdapt aan-ai
1588,EventsAdapt,gpt2-xl,active-active,AAN-AI,14,8,0.39147286821705424,gpt2 EventsAdapt aan-ai
1589,EventsAdapt,gpt2-xl,active-active,AAN-AI,14,9,0.4573643410852713,gpt2 EventsAdapt aan-ai
1590,EventsAdapt,gpt2-xl,active-active,AAN-AI,15,0,0.43023255813953487,gpt2 EventsAdapt aan-ai
1591,EventsAdapt,gpt2-xl,active-active,AAN-AI,15,1,0.43023255813953487,gpt2 EventsAdapt aan-ai
1592,EventsAdapt,gpt2-xl,active-active,AAN-AI,15,2,0.4883720930232558,gpt2 EventsAdapt aan-ai
1593,EventsAdapt,gpt2-xl,active-active,AAN-AI,15,3,0.42248062015503873,gpt2 EventsAdapt aan-ai
1594,EventsAdapt,gpt2-xl,active-active,AAN-AI,15,4,0.44573643410852715,gpt2 EventsAdapt aan-ai
1595,EventsAdapt,gpt2-xl,active-active,AAN-AI,15,5,0.45348837209302323,gpt2 EventsAdapt aan-ai
1596,EventsAdapt,gpt2-xl,active-active,AAN-AI,15,6,0.4689922480620155,gpt2 EventsAdapt aan-ai
1597,EventsAdapt,gpt2-xl,active-active,AAN-AI,15,7,0.437984496124031,gpt2 EventsAdapt aan-ai
1598,EventsAdapt,gpt2-xl,active-active,AAN-AI,15,8,0.44573643410852715,gpt2 EventsAdapt aan-ai
1599,EventsAdapt,gpt2-xl,active-active,AAN-AI,15,9,0.45348837209302323,gpt2 EventsAdapt aan-ai
1600,EventsAdapt,gpt2-xl,active-active,AAN-AI,16,0,0.46511627906976744,gpt2 EventsAdapt aan-ai
1601,EventsAdapt,gpt2-xl,active-active,AAN-AI,16,1,0.4573643410852713,gpt2 EventsAdapt aan-ai
1602,EventsAdapt,gpt2-xl,active-active,AAN-AI,16,2,0.5155038759689923,gpt2 EventsAdapt aan-ai
1603,EventsAdapt,gpt2-xl,active-active,AAN-AI,16,3,0.47674418604651164,gpt2 EventsAdapt aan-ai
1604,EventsAdapt,gpt2-xl,active-active,AAN-AI,16,4,0.49224806201550386,gpt2 EventsAdapt aan-ai
1605,EventsAdapt,gpt2-xl,active-active,AAN-AI,16,5,0.5,gpt2 EventsAdapt aan-ai
1606,EventsAdapt,gpt2-xl,active-active,AAN-AI,16,6,0.4844961240310077,gpt2 EventsAdapt aan-ai
1607,EventsAdapt,gpt2-xl,active-active,AAN-AI,16,7,0.49612403100775193,gpt2 EventsAdapt aan-ai
1608,EventsAdapt,gpt2-xl,active-active,AAN-AI,16,8,0.4573643410852713,gpt2 EventsAdapt aan-ai
1609,EventsAdapt,gpt2-xl,active-active,AAN-AI,16,9,0.4689922480620155,gpt2 EventsAdapt aan-ai
1610,EventsAdapt,gpt2-xl,active-active,AAN-AI,17,0,0.5077519379844961,gpt2 EventsAdapt aan-ai
1611,EventsAdapt,gpt2-xl,active-active,AAN-AI,17,1,0.47674418604651164,gpt2 EventsAdapt aan-ai
1612,EventsAdapt,gpt2-xl,active-active,AAN-AI,17,2,0.5193798449612403,gpt2 EventsAdapt aan-ai
1613,EventsAdapt,gpt2-xl,active-active,AAN-AI,17,3,0.49224806201550386,gpt2 EventsAdapt aan-ai
1614,EventsAdapt,gpt2-xl,active-active,AAN-AI,17,4,0.4806201550387597,gpt2 EventsAdapt aan-ai
1615,EventsAdapt,gpt2-xl,active-active,AAN-AI,17,5,0.5271317829457365,gpt2 EventsAdapt aan-ai
1616,EventsAdapt,gpt2-xl,active-active,AAN-AI,17,6,0.4728682170542636,gpt2 EventsAdapt aan-ai
1617,EventsAdapt,gpt2-xl,active-active,AAN-AI,17,7,0.49612403100775193,gpt2 EventsAdapt aan-ai
1618,EventsAdapt,gpt2-xl,active-active,AAN-AI,17,8,0.4806201550387597,gpt2 EventsAdapt aan-ai
1619,EventsAdapt,gpt2-xl,active-active,AAN-AI,17,9,0.5,gpt2 EventsAdapt aan-ai
1620,EventsAdapt,gpt2-xl,active-active,AAN-AI,18,0,0.4844961240310077,gpt2 EventsAdapt aan-ai
1621,EventsAdapt,gpt2-xl,active-active,AAN-AI,18,1,0.4689922480620155,gpt2 EventsAdapt aan-ai
1622,EventsAdapt,gpt2-xl,active-active,AAN-AI,18,2,0.5,gpt2 EventsAdapt aan-ai
1623,EventsAdapt,gpt2-xl,active-active,AAN-AI,18,3,0.49612403100775193,gpt2 EventsAdapt aan-ai
1624,EventsAdapt,gpt2-xl,active-active,AAN-AI,18,4,0.5077519379844961,gpt2 EventsAdapt aan-ai
1625,EventsAdapt,gpt2-xl,active-active,AAN-AI,18,5,0.49224806201550386,gpt2 EventsAdapt aan-ai
1626,EventsAdapt,gpt2-xl,active-active,AAN-AI,18,6,0.4883720930232558,gpt2 EventsAdapt aan-ai
1627,EventsAdapt,gpt2-xl,active-active,AAN-AI,18,7,0.5116279069767442,gpt2 EventsAdapt aan-ai
1628,EventsAdapt,gpt2-xl,active-active,AAN-AI,18,8,0.5155038759689923,gpt2 EventsAdapt aan-ai
1629,EventsAdapt,gpt2-xl,active-active,AAN-AI,18,9,0.5116279069767442,gpt2 EventsAdapt aan-ai
1630,EventsAdapt,gpt2-xl,active-active,AAN-AI,19,0,0.4883720930232558,gpt2 EventsAdapt aan-ai
1631,EventsAdapt,gpt2-xl,active-active,AAN-AI,19,1,0.4883720930232558,gpt2 EventsAdapt aan-ai
1632,EventsAdapt,gpt2-xl,active-active,AAN-AI,19,2,0.5077519379844961,gpt2 EventsAdapt aan-ai
1633,EventsAdapt,gpt2-xl,active-active,AAN-AI,19,3,0.4806201550387597,gpt2 EventsAdapt aan-ai
1634,EventsAdapt,gpt2-xl,active-active,AAN-AI,19,4,0.4883720930232558,gpt2 EventsAdapt aan-ai
1635,EventsAdapt,gpt2-xl,active-active,AAN-AI,19,5,0.5348837209302325,gpt2 EventsAdapt aan-ai
1636,EventsAdapt,gpt2-xl,active-active,AAN-AI,19,6,0.5077519379844961,gpt2 EventsAdapt aan-ai
1637,EventsAdapt,gpt2-xl,active-active,AAN-AI,19,7,0.49612403100775193,gpt2 EventsAdapt aan-ai
